Area,Point Order,Polygon ID,Latitude,Longitude
Bishan,0.0049,1,1.343364195,103.859892833
Bishan,0.005,1,1.343360416,103.859778721
Bishan,0.0051,1,1.343355367,103.859627038
Bishan,0.0052,1,1.343347032,103.859376511
Bishan,0.0053,1,1.343338167,103.859110190
Bishan,0.0054,1,1.343333813,103.858956382
Bishan,0.0055,1,1.343299604,103.857748152
Bishan,0.0056,1,1.343283185,103.857179530
Bishan,0.0057,1,1.343274895,103.856901041
Bishan,0.0058,1,1.343274143,103.856875792
Bishan,0.0059,1,1.343263654,103.856522774
Bishan,0.006,1,1.343255002,103.856231583
Bishan,0.0061,1,1.343205880,103.854303798
Bishan,0.0062,1,1.343271554,103.853620964
Bishan,0.0063,1,1.343284265,103.853488806
Bishan,0.0064,1,1.343434117,103.852593789
Bishan,0.0065,1,1.343867403,103.849398760
Bishan,0.0066,1,1.343951451,103.848831419
Bishan,0.0067,1,1.343987239,103.847905607
Bishan,0.0068,1,1.344024464,103.846967740
Bishan,0.006900000,1,1.344002196,103.846614498
Bishan,0.007000000,1,1.343991166,103.846439510
Bishan,0.007100000,1,1.343935618,103.845558305
Bishan,0.007200000,1,1.343933443,103.845540763
Bishan,0.007300000,1,1.343930537,103.845193604
Bishan,0.007400000,1,1.343929561,103.845076955
Bishan,0.007500000,1,1.343936003,103.844767353
Bishan,0.007600000,1,1.343951324,103.844498437
Bishan,0.007700000,1,1.343987071,103.844295482
Bishan,0.007800000,1,1.344033031,103.844128044
Bishan,0.007900000,1,1.344063672,103.844016419
Bishan,0.008000000,1,1.344887127,103.842374386
Bishan,0.008100000,1,1.344936917,103.842252613
Bishan,0.008200000,1,1.344994367,103.842077565
Bishan,0.008300000,1,1.345032669,103.841925348
Bishan,0.0084,1,1.345063309,103.841731272
Bishan,0.0085,1,1.345082460,103.841556223
Bishan,0.0086,1,1.345082460,103.841373563
Bishan,0.0087,1,1.345070971,103.841202320
Bishan,0.0088,1,1.345028842,103.840993021
Bishan,0.0089,1,1.344982881,103.840833194
Bishan,0.009,1,1.344933092,103.840688588
Bishan,0.0091,1,1.344867983,103.840555398
Bishan,0.0092,1,1.344799043,103.840441236
Bishan,0.0093,1,1.344699464,103.840296630
Bishan,0.0094,1,1.344588394,103.840152023
Bishan,0.0095,1,1.344473495,103.840022639
Bishan,0.0096,1,1.344327956,103.839881839
Bishan,0.0097,1,1.344159436,103.839752455
Bishan,0.0098,1,1.343998577,103.839623070
Bishan,0.0099,1,1.343845378,103.839493685
Bishan,0.01,1,1.343650049,103.839288192
Bishan,0.0101,1,1.343516000,103.839132170
Bishan,0.0102,1,1.343490193,103.839096725
Bishan,0.0103,1,1.343385781,103.838953316
Bishan,0.0104,1,1.343270882,103.838759239
Bishan,0.0105,1,1.343144492,103.838549942
Bishan,0.0106,1,1.342960653,103.838264535
Bishan,0.0107,1,1.342664468,103.837723955
Bishan,0.0108,1,1.342071546,103.836651656
Bishan,0.0109,1,1.341996270,103.836519747
Bishan,0.011,1,1.342341721,103.836150336
Bishan,0.0111,1,1.342419035,103.836067659
Bishan,0.0112,1,1.342499804,103.835981291
Bishan,0.0113,1,1.342709725,103.835924278
Bishan,0.0114,1,1.342757702,103.835997797
Bishan,0.0115,1,1.342808698,103.836075917
Bishan,0.0116,1,1.342825458,103.836101608
Bishan,0.0117,1,1.342859849,103.836154534
Bishan,0.0118,1,1.342910792,103.836232941
Bishan,0.0119,1,1.342961636,103.836311190
Bishan,0.012,1,1.343027038,103.836411845
Bishan,0.0121,1,1.343092957,103.836513320
Bishan,0.0122,1,1.343143928,103.836591782
Bishan,0.0123,1,1.343195594,103.836671314
Bishan,0.0124,1,1.343238949,103.836738049
Bishan,0.0125,1,1.343323825,103.836863911
Bishan,0.0126,1,1.343460771,103.837075828
Bishan,0.0127,1,1.343499135,103.837071892
Bishan,0.0128,1,1.343800748,103.837040911
Bishan,0.0129,1,1.344076354,103.837012625
Bishan,0.013,1,1.344351904,103.836984346
Bishan,0.0131,1,1.344627500,103.836956060
Bishan,0.0132,1,1.344903116,103.836927811
Bishan,0.0133,1,1.345178747,103.836899595
Bishan,0.0134,1,1.345454398,103.836871345
Bishan,0.0135,1,1.345688872,103.836847292
Bishan,0.0136,1,1.345873094,103.836828180
Bishan,0.0137,1,1.346357470,103.836778454
Bishan,0.0138,1,1.346290105,103.835782112
Bishan,0.0139,1,1.346755879,103.835400725
Bishan,0.014,1,1.347079976,103.835135363
Bishan,0.0141,1,1.347678976,103.834557336
Bishan,0.0142,1,1.347318468,103.835247404
Bishan,0.0143,1,1.347390192,103.835610739
Bishan,0.0144,1,1.347529356,103.835486728
Bishan,0.0145,1,1.347543310,103.835471973
Bishan,0.0146,1,1.348606879,103.834485900
Bishan,0.0147,1,1.349142814,103.833986388
Bishan,0.0148,1,1.349574089,103.833839196
Bishan,0.0149,1,1.349571998,103.833829078
Bishan,0.015,1,1.349556697,103.833776000
Bishan,0.0151,1,1.349541404,103.833722923
Bishan,0.0152,1,1.349518749,103.833644316
Bishan,0.0153,1,1.349490743,103.833547171
Bishan,0.0154,1,1.349437990,103.833364244
Bishan,0.0155,1,1.349412795,103.833276805
Bishan,0.0156,1,1.349432220,103.833269839
Bishan,0.0157,1,1.349633488,103.833197605
Bishan,0.0158,1,1.349658755,103.833066558
Bishan,0.0159,1,1.349679401,103.832959494
Bishan,0.016,1,1.349700194,103.832851649
Bishan,0.0161,1,1.349721310,103.832742096
Bishan,0.0162,1,1.349741259,103.832638573
Bishan,0.0163,1,1.349763129,103.832525101
Bishan,0.0164,1,1.349785800,103.832407471
Bishan,0.0165,1,1.349796852,103.832350179
Bishan,0.0166,1,1.349862806,103.832285932
Bishan,0.0167,1,1.349963580,103.832187737
Bishan,0.0168,1,1.350065177,103.832088751
Bishan,0.0169,1,1.350085705,103.832068749
Bishan,0.017,1,1.350210861,103.832069342
Bishan,0.0171,1,1.350348883,103.832069989
Bishan,0.0172,1,1.350485741,103.832070634
Bishan,0.0173,1,1.350629942,103.832071336
Bishan,0.0174,1,1.350800479,103.832072155
Bishan,0.017500000,1,1.350817716,103.832072252
Bishan,0.017600000,1,1.350917702,103.831977661
Bishan,0.017700000,1,1.350999194,103.831900277
Bishan,0.017800000,1,1.351081229,103.831822371
Bishan,0.017900000,1,1.351163265,103.831744474
Bishan,0.018000000,1,1.351246547,103.831665382
Bishan,0.018100000,1,1.351318282,103.831597264
Bishan,0.018200000,1,1.351390015,103.831529142
Bishan,0.018300000,1,1.351461750,103.831461022
Bishan,0.018400000,1,1.351533474,103.831392892
Bishan,0.018500000,1,1.351605200,103.831324771
Bishan,0.018600000,1,1.351684847,103.831249114
Bishan,0.018700000,1,1.351744299,103.831192100
Bishan,0.018800000,1,1.351755306,103.831181074
Bishan,0.018900000,1,1.351783739,103.831151871
Bishan,0.019000000,1,1.351955777,103.830979743
Bishan,0.019100000,1,1.352111192,103.830824221
Bishan,0.019200000,1,1.352260474,103.830674823
Bishan,0.019300000,1,1.352334188,103.830603496
Bishan,0.019400000,1,1.352373691,103.830565261
Bishan,0.019500000,1,1.352413193,103.830527037
Bishan,0.019600000,1,1.352452696,103.830488803
Bishan,0.019700000,1,1.352492208,103.830450577
Bishan,0.019800000,1,1.352531711,103.830412344
Bishan,0.019900000,1,1.352571212,103.830374117
Bishan,0.020000000,1,1.352610716,103.830335885
Bishan,0.020100000,1,1.352650219,103.830297661
Bishan,0.020200000,1,1.352665447,103.830282933
Bishan,0.020300000,1,1.352712077,103.830235040
Bishan,0.020400000,1,1.352773501,103.830171969
Bishan,0.020500000,1,1.352811828,103.830132611
Bishan,0.020600000,1,1.352850156,103.830093245
Bishan,0.020700000,1,1.352888491,103.830053889
Bishan,0.020800000,1,1.352926827,103.830014531
Bishan,0.020900000,1,1.352965143,103.829975175
Bishan,0.021000000,1,1.353003481,103.829935807
Bishan,0.021100000,1,1.353041799,103.829896450
Bishan,0.021200000,1,1.353080133,103.829857083
Bishan,0.021300000,1,1.353118282,103.829818527
Bishan,0.021400000,1,1.353299090,103.829301395
Bishan,0.021500000,1,1.353353188,103.829146113
Bishan,0.021600000,1,1.353407830,103.828989241
Bishan,0.021700000,1,1.353462209,103.828833249
Bishan,0.021800000,1,1.353516490,103.828677466
Bishan,0.021900000,1,1.353570551,103.828522256
Bishan,0.022000000,1,1.353624711,103.828366744
Bishan,0.022100000,1,1.353678666,103.828211839
Bishan,0.022200000,1,1.353732820,103.828056343
Bishan,0.022300000,1,1.353787064,103.827900603
Bishan,0.022400000,1,1.353891256,103.827601390
Bishan,0.022500000,1,1.353975370,103.827359784
Bishan,0.022600000,1,1.354075119,103.827073231
Bishan,0.022700000,1,1.354124661,103.826930980
Bishan,0.022800000,1,1.354189766,103.826748543
Bishan,0.022900000,1,1.354194748,103.826737537
Bishan,0.023000000,1,1.354114314,103.826579695
Bishan,0.023100000,1,1.353172377,103.824994252
Bishan,0.023200000,1,1.352323012,103.823546193
Bishan,0.023300000,1,1.352781375,103.822523760
Bishan,0.023400000,1,1.353016793,103.821923492
Bishan,0.023500000,1,1.353022366,103.821909285
Bishan,0.023600000,1,1.353051324,103.821835449
Bishan,0.023700000,1,1.353706954,103.820211210
Bishan,0.023800000,1,1.354181177,103.819036307
Bishan,0.023900000,1,1.354190785,103.819029402
Bishan,0.024000000,1,1.354768179,103.818614562
Bishan,0.024100000,1,1.354870651,103.818536845
Bishan,0.024200000,1,1.356303592,103.818884689
Bishan,0.024300000,1,1.357447062,103.819162339
Bishan,0.024400000,1,1.358291406,103.819511876
Bishan,0.024500000,1,1.359135749,103.819861414
Bishan,0.024600000,1,1.359882711,103.820161757
Bishan,0.024700000,1,1.360707728,103.820494321
Bishan,0.024800000,1,1.360964244,103.820597527
Bishan,0.024900000,1,1.361140704,103.820668594
Bishan,0.025000000,1,1.361201495,103.820693225
Bishan,0.025100000,1,1.361308276,103.821350113
Bishan,0.025200000,1,1.361562546,103.822915389
Bishan,0.025300000,1,1.361709907,103.823900280
Bishan,0.025400000,1,1.361776036,103.824343714
Bishan,0.025500000,1,1.362251207,103.824349292
Bishan,0.025600000,1,1.362935830,103.824875986
Bishan,0.025700000,1,1.363493355,103.825054772
Bishan,0.025800000,1,1.362586346,103.826697355
Bishan,0.025900000,1,1.362735176,103.826707618
Bishan,0.026000000,1,1.362690528,103.827104254
Bishan,0.026100000,1,1.364186267,103.827245614
Bishan,0.026200000,1,1.364669459,103.827291771
Bishan,0.026300000,1,1.364695651,103.827670607
Bishan,0.026400000,1,1.365699955,103.827991258
Bishan,0.026500000,1,1.366463128,103.828234921
Bishan,0.026600000,1,1.366577199,103.828242247
Bishan,0.026700000,1,1.367471976,103.828299717
Bishan,0.026800000,1,1.367994556,103.828333280
Bishan,0.026900000,1,1.367912072,103.829532855
Bishan,0.027000000,1,1.367879360,103.830046637
Bishan,0.027100000,1,1.367837357,103.830597361
Bishan,0.027200000,1,1.367802491,103.830940923
Bishan,0.027300000,1,1.367769283,103.831268199
Bishan,0.027400000,1,1.367668566,103.831935159
Bishan,0.027500000,1,1.367549554,103.832512193
Bishan,0.027600000,1,1.367482467,103.832804403
Bishan,0.027700000,1,1.367418456,103.833067497
Bishan,0.027800000,1,1.367342043,103.833336138
Bishan,0.027900000,1,1.367268352,103.833575348
Bishan,0.028000000,1,1.367148276,103.833917453
Bishan,0.028100000,1,1.366990646,103.834373089
Bishan,0.028200000,1,1.366737466,103.835103941
Bishan,0.028300000,1,1.366737295,103.835104436
Bishan,0.028400000,1,1.366543693,103.835663292
Bishan,0.028500000,1,1.366434779,103.835978002
Bishan,0.028600000,1,1.366168057,103.836756944
Bishan,0.028700000,1,1.366160857,103.836777972
Bishan,0.028800000,1,1.366103309,103.836944104
Bishan,0.028900000,1,1.365270334,103.839268272
Bishan,0.029000000,1,1.365040922,103.839832824
Bishan,0.029100000,1,1.364612017,103.841011440
Bishan,0.029200000,1,1.364352679,103.842279191
Bishan,0.029300000,1,1.364352457,103.842299565
Bishan,0.029400000,1,1.364328256,103.842521404
Bishan,0.029500000,1,1.364306482,103.842743490
Bishan,0.029600000,1,1.364287140,103.842965799
Bishan,0.029700000,1,1.364287100,103.842966307
Bishan,0.029800000,1,1.364254841,103.843426487
Bishan,0.029900000,1,1.364232999,103.843887272
Bishan,0.030000000,1,1.364221583,103.844348428
Bishan,0.030100000,1,1.364113608,103.845541906
Bishan,0.030200000,1,1.364047651,103.845989523
Bishan,0.030300000,1,1.364006967,103.846176775
Bishan,0.030400000,1,1.363926689,103.846546301
Bishan,0.030500000,1,1.363585850,103.847616191
Bishan,0.030600000,1,1.363529682,103.847738504
Bishan,0.030700000,1,1.363286611,103.848247803
Bishan,0.030800000,1,1.363027684,103.848749329
Bishan,0.030900000,1,1.362753154,103.849242594
Bedok,0.0001,19,1.343094290,103.931928656
Bedok,0.0002,19,1.339559997,103.935497599
Bedok,0.0003,19,1.339386391,103.935668993
Bedok,0.0004,19,1.337261917,103.937821121
Bedok,0.0005,19,1.337155653,103.937913864
Bedok,0.0006,19,1.336743581,103.938330145
Bedok,0.0007,19,1.336650383,103.938432015
Bedok,0.0008,19,1.336613779,103.938478407
Bedok,0.0009,19,1.336566935,103.938537718
Bedok,0.001,19,1.336530382,103.938591667
Bedok,0.0011,19,1.336491449,103.938649113
Bedok,0.0012,19,1.336424290,103.938765647
Bedok,0.0013,19,1.336365862,103.938886700
Bedok,0.0014,19,1.336316400,103.939011720
Bedok,0.0015,19,1.336273980,103.939146976
Bedok,0.0016,19,1.336063442,103.940093673
Bedok,0.0017,19,1.336016840,103.940314873
Bedok,0.0018,19,1.336016705,103.940315511
Bedok,0.0019,19,1.336012705,103.940334499
Bedok,0.002,19,1.336012606,103.940334971
Bedok,0.0021,19,1.336010420,103.940345349
Bedok,0.0022,19,1.335955900,103.940604127
Bedok,0.0023,19,1.335785068,103.941540313
Bedok,0.0024,19,1.335534677,103.942833044
Bedok,0.0025,19,1.335407780,103.943488199
Bedok,0.0026,19,1.335374415,103.943699144
Bedok,0.0027,19,1.334441157,103.948434901
Bedok,0.0028,19,1.334427140,103.948506027
Bedok,0.0029,19,1.334334674,103.948974975
Bedok,0.003,19,1.333873024,103.949291631
Bedok,0.0031,19,1.333735810,103.949385829
Bedok,0.0032,19,1.333631543,103.949455336
Bedok,0.0033,19,1.332365022,103.950305704
Bedok,0.0034,19,1.331692753,103.950757836
Bedok,0.0035,19,1.330229373,103.951742031
Bedok,0.0036,19,1.330073577,103.951846676
Bedok,0.0037,19,1.330066934,103.951851130
Bedok,0.0038,19,1.330064633,103.951852672
Bedok,0.0039,19,1.329917579,103.951951286
Bedok,0.004,19,1.328519237,103.952886424
Bedok,0.0041,19,1.326880833,103.953969107
Bedok,0.0042,19,1.326603972,103.954171500
Bedok,0.0043,19,1.325269907,103.955769990
Bedok,0.0044,19,1.325269643,103.955770307
Bedok,0.0045,19,1.324537490,103.956647580
Bedok,0.0046,19,1.324404926,103.956806098
Bedok,0.0047,19,1.324177020,103.957080606
Bedok,0.0048,19,1.322604119,103.958975132
Bedok,0.0049,19,1.322550069,103.959040235
Bedok,0.005,19,1.322104750,103.959628647
Bedok,0.0051,19,1.322004029,103.959761289
Bedok,0.0052,19,1.322001282,103.959764905
Bedok,0.0053,19,1.321918395,103.959875194
Bedok,0.0054,19,1.321809896,103.960000574
Bedok,0.0055,19,1.321677608,103.960138842
Bedok,0.0056,19,1.321536197,103.960263519
Bedok,0.0057,19,1.321367415,103.960395001
Bedok,0.0058,19,1.321210037,103.960487955
Bedok,0.0059,19,1.320902123,103.960655733
Bedok,0.006,19,1.320182335,103.961002135
Bedok,0.0061,19,1.319335860,103.961400740
Bedok,0.0062,19,1.318106984,103.961969126
Bedok,0.0063,19,1.316998844,103.962460082
Bedok,0.0064,19,1.316458795,103.962699183
Bedok,0.0065,19,1.314976843,103.963380962
Bedok,0.0066,19,1.314959635,103.963388880
Bedok,0.0067,19,1.314517935,103.963585445
Bedok,0.0068,19,1.314419892,103.963633690
Bedok,0.006900000,19,1.314423275,103.963627571
Bedok,0.007000000,19,1.314683425,103.963156990
Bedok,0.007100000,19,1.314683246,103.963156546
Bedok,0.007200000,19,1.314663031,103.963106098
Bedok,0.007300000,19,1.314631517,103.963081520
Bedok,0.007400000,19,1.314506778,103.962832723
Bedok,0.007500000,19,1.314512885,103.962799702
Bedok,0.007600000,19,1.314537919,103.962783077
Bedok,0.007700000,19,1.314590342,103.962805475
Bedok,0.007800000,19,1.314600470,103.962739452
Bedok,0.007900000,19,1.314572712,103.962630322
Bedok,0.008000000,19,1.314443701,103.962365051
Bedok,0.008100000,19,1.314293748,103.962093707
Bedok,0.008200000,19,1.314102719,103.961818630
Bedok,0.008300000,19,1.314100060,103.961814800
Bedok,0.0084,19,1.314055529,103.961750677
Bedok,0.0085,19,1.314015191,103.961637500
Bedok,0.0086,19,1.313949767,103.961528578
Bedok,0.0087,19,1.313758385,103.961341983
Bedok,0.0088,19,1.313579900,103.961221298
Bedok,0.0089,19,1.313550340,103.961169908
Bedok,0.009,19,1.313589997,103.961149085
Bedok,0.0091,19,1.313724217,103.961208155
Bedok,0.0092,19,1.313834507,103.961085929
Bedok,0.0093,19,1.313865628,103.961034216
Bedok,0.0094,19,1.313858439,103.960854535
Bedok,0.0095,19,1.313807593,103.960661148
Bedok,0.0096,19,1.313769674,103.960596745
Bedok,0.0097,19,1.313693741,103.960433214
Bedok,0.0098,19,1.313643186,103.960346512
Bedok,0.0099,19,1.312975994,103.959288982
Bedok,0.01,19,1.312907793,103.959192412
Bedok,0.0101,19,1.312713277,103.958915079
Bedok,0.0102,19,1.312677891,103.958855633
Bedok,0.0103,19,1.312589471,103.958726867
Bedok,0.0104,19,1.312412548,103.958439568
Bedok,0.0105,19,1.312301640,103.958375371
Bedok,0.0106,19,1.312272525,103.958293307
Bedok,0.0107,19,1.312339566,103.958269766
Bedok,0.0108,19,1.312513389,103.958327637
Bedok,0.0109,19,1.312552510,103.958195218
Bedok,0.011,19,1.312555815,103.957951990
Bedok,0.0111,19,1.312511984,103.957796455
Bedok,0.0112,19,1.312385155,103.957598353
Bedok,0.0113,19,1.312291929,103.957421560
Bedok,0.0114,19,1.312000334,103.956944102
Bedok,0.0115,19,1.312000323,103.956944084
Bedok,0.0116,19,1.311952958,103.956876014
Bedok,0.0117,19,1.311943113,103.956864133
Bedok,0.0118,19,1.311844141,103.956755454
Bedok,0.0119,19,1.311673597,103.956444626
Bedok,0.012,19,1.311656936,103.956418806
Bedok,0.0121,19,1.311628988,103.956375490
Bedok,0.0122,19,1.311539619,103.956234767
Bedok,0.0123,19,1.311533245,103.956224732
Bedok,0.0124,19,1.311446029,103.956087403
Bedok,0.0125,19,1.311379066,103.955916872
Bedok,0.0126,19,1.311204352,103.955745579
Bedok,0.0127,19,1.311245690,103.955682584
Bedok,0.0128,19,1.311339955,103.955732617
Bedok,0.0129,19,1.311392838,103.955820486
Bedok,0.013,19,1.311490058,103.955776196
Bedok,0.0131,19,1.311571135,103.955648642
Bedok,0.0132,19,1.311626169,103.955318391
Bedok,0.0133,19,1.311617503,103.955040188
Bedok,0.0134,19,1.311569091,103.954821840
Bedok,0.0135,19,1.311405359,103.954427770
Bedok,0.0136,19,1.311352840,103.954320212
Bedok,0.0137,19,1.311072123,103.953679850
Bedok,0.0138,19,1.310870504,103.953377198
Bedok,0.0139,19,1.310897732,103.953310306
Bedok,0.014,19,1.310959028,103.953306276
Bedok,0.0141,19,1.310998334,103.953375547
Bedok,0.0142,19,1.311041338,103.953361288
Bedok,0.0143,19,1.311088125,103.953290486
Bedok,0.0144,19,1.311103280,103.953087425
Bedok,0.0145,19,1.311055624,103.952850032
Bedok,0.0146,19,1.310826458,103.952235802
Bedok,0.0147,19,1.310825652,103.952233640
Bedok,0.0148,19,1.310815941,103.952207613
Bedok,0.0149,19,1.310698086,103.951914774
Bedok,0.015,19,1.310617980,103.951357022
Bedok,0.0151,19,1.310508164,103.951206014
Bedok,0.0152,19,1.310567569,103.951158560
Bedok,0.0153,19,1.310611740,103.951160327
Bedok,0.0154,19,1.310694513,103.951245208
Bedok,0.0155,19,1.310778389,103.951051704
Bedok,0.0156,19,1.310780151,103.951054978
Bedok,0.0157,19,1.310780677,103.951046423
Bedok,0.0158,19,1.310788141,103.950925366
Bedok,0.0159,19,1.310788141,103.950925348
Bedok,0.016,19,1.310808786,103.950590533
Bedok,0.0161,19,1.310792367,103.950549598
Bedok,0.0162,19,1.310768345,103.950489715
Bedok,0.0163,19,1.310521056,103.949873212
Bedok,0.0164,19,1.310515385,103.949857326
Bedok,0.0165,19,1.310470837,103.949732524
Bedok,0.0166,19,1.310343790,103.949276951
Bedok,0.0167,19,1.310229546,103.949026967
Bedok,0.0168,19,1.310280399,103.949011693
Bedok,0.0169,19,1.310324564,103.949082440
Bedok,0.017,19,1.310356213,103.949041100
Bedok,0.0171,19,1.310365346,103.949009920
Bedok,0.0172,19,1.310381533,103.948911425
Bedok,0.0173,19,1.310398708,103.948794202
Bedok,0.0174,19,1.310408394,103.948741170
Bedok,0.017500000,19,1.310374583,103.948572434
Bedok,0.017600000,19,1.310271248,103.948335012
Bedok,0.017700000,19,1.310225482,103.948229856
Bedok,0.017800000,19,1.310150509,103.948012158
Bedok,0.017900000,19,1.310038173,103.947713677
Bedok,0.018000000,19,1.309990671,103.947562495
Bedok,0.018100000,19,1.309944142,103.947323483
Bedok,0.018200000,19,1.309939479,103.947299529
Bedok,0.018300000,19,1.309935667,103.947279944
Bedok,0.018400000,19,1.309875708,103.946984200
Bedok,0.018500000,19,1.309660156,103.946120407
Bedok,0.018600000,19,1.309446979,103.945404864
Bedok,0.018700000,19,1.309242899,103.944826585
Bedok,0.018800000,19,1.309131063,103.944526775
Bedok,0.018900000,19,1.309085645,103.944365069
Bedok,0.019000000,19,1.309115833,103.944379175
Bedok,0.019100000,19,1.309141226,103.944378069
Bedok,0.019200000,19,1.309166599,103.944374262
Bedok,0.019300000,19,1.309181836,103.944350726
Bedok,0.019400000,19,1.309209248,103.944301879
Bedok,0.019500000,19,1.309220955,103.944227758
Bedok,0.019600000,19,1.309197832,103.944077881
Bedok,0.019700000,19,1.309160531,103.943982733
Bedok,0.019800000,19,1.309067493,103.943827259
Bedok,0.019900000,19,1.308950056,103.943633214
Bedok,0.020000000,19,1.308845381,103.943461618
Bedok,0.020100000,19,1.308792541,103.943345719
Bedok,0.020200000,19,1.308661347,103.943219887
Bedok,0.020300000,19,1.308621777,103.943175394
Bedok,0.020400000,19,1.308509882,103.943066405
Bedok,0.020500000,19,1.308504275,103.943008288
Bedok,0.020600000,19,1.308576767,103.942954708
Bedok,0.020700000,19,1.308637787,103.942918235
Bedok,0.020800000,19,1.308676297,103.942853586
Bedok,0.020900000,19,1.308710552,103.942718294
Bedok,0.021000000,19,1.308719759,103.942663391
Bedok,0.021100000,19,1.308711651,103.942586778
Bedok,0.021200000,19,1.308646300,103.942428684
Bedok,0.021300000,19,1.308575012,103.942247034
Bedok,0.021400000,19,1.308537660,103.942128088
Bedok,0.021500000,19,1.308527147,103.942042860
Bedok,0.021600000,19,1.308518862,103.941971180
Bedok,0.021700000,19,1.308507767,103.941902095
Bedok,0.021800000,19,1.308477744,103.941829247
Bedok,0.021900000,19,1.308392328,103.941652402
Bedok,0.022000000,19,1.308326794,103.941526115
Bedok,0.022100000,19,1.308239670,103.941421972
Bedok,0.022200000,19,1.308205119,103.941387619
Bedok,0.022300000,19,1.308154460,103.941337250
Bedok,0.022400000,19,1.308303881,103.941278643
Bedok,0.022500000,19,1.308313688,103.941274797
Bedok,0.022600000,19,1.308450696,103.941221061
Bedok,0.022700000,19,1.308420585,103.941142404
Bedok,0.022800000,19,1.308111061,103.941264959
Bedok,0.022900000,19,1.308107970,103.941241845
Bedok,0.023000000,19,1.308081556,103.941171741
Bedok,0.023100000,19,1.308031589,103.941065264
Bedok,0.023200000,19,1.307981455,103.940971315
Bedok,0.023300000,19,1.307905096,103.940814223
Bedok,0.023400000,19,1.307903665,103.940811278
Bedok,0.023500000,19,1.307889265,103.940781653
Bedok,0.023600000,19,1.307760827,103.940543997
Bedok,0.023700000,19,1.307561900,103.940230550
Bedok,0.023800000,19,1.307530123,103.940167293
Bedok,0.023900000,19,1.307513952,103.940128685
Bedok,0.024000000,19,1.307488120,103.940072139
Bedok,0.024100000,19,1.307435860,103.939998233
Bedok,0.024200000,19,1.307375381,103.939916735
Bedok,0.024300000,19,1.307325042,103.939856778
Bedok,0.024400000,19,1.307300681,103.939814181
Bedok,0.024500000,19,1.307290044,103.939787690
Bedok,0.024600000,19,1.307300767,103.939767791
Bedok,0.024700000,19,1.307315680,103.939761818
Bedok,0.024800000,19,1.307338854,103.939768842
Bedok,0.024900000,19,1.307372519,103.939783891
Bedok,0.025000000,19,1.307391504,103.939776987
Bedok,0.025100000,19,1.307386811,103.939756756
Bedok,0.025200000,19,1.307387878,103.939719816
Bedok,0.025300000,19,1.307388377,103.939668016
Bedok,0.025400000,19,1.307373286,103.939593819
Bedok,0.025500000,19,1.307365396,103.939513260
Bedok,0.025600000,19,1.307345223,103.939426943
Bedok,0.025700000,19,1.307320457,103.939333004
Bedok,0.025800000,19,1.307281714,103.939248635
Bedok,0.025900000,19,1.307240385,103.939181399
Bedok,0.026000000,19,1.307198497,103.939100656
Bedok,0.026100000,19,1.307127051,103.939008436
Bedok,0.026200000,19,1.307081187,103.938940785
Bedok,0.026300000,19,1.307054473,103.938887397
Bedok,0.026400000,19,1.307034202,103.938846120
Bedok,0.026500000,19,1.307043961,103.938819019
Bedok,0.026600000,19,1.307064736,103.938808949
Bedok,0.026700000,19,1.307086467,103.938805626
Bedok,0.026800000,19,1.307112304,103.938805423
Bedok,0.026900000,19,1.307139491,103.938803858
Bedok,0.027000000,19,1.307158876,103.938790195
Bedok,0.027100000,19,1.307167803,103.938772559
Bedok,0.027200000,19,1.307162097,103.938738824
Bedok,0.027300000,19,1.307152704,103.938697462
Bedok,0.027400000,19,1.307140486,103.938642609
Bedok,0.027500000,19,1.307111634,103.938562150
Bedok,0.027600000,19,1.307089679,103.938503261
Bedok,0.027700000,19,1.307033299,103.938352026
Bedok,0.027800000,19,1.306954922,103.938182688
Bedok,0.027900000,19,1.306881478,103.938017893
Bedok,0.028000000,19,1.306851980,103.937954395
Bedok,0.028100000,19,1.306851630,103.937953643
Bedok,0.028200000,19,1.306813723,103.937872035
Bedok,0.028300000,19,1.306727982,103.937715212
Bedok,0.028400000,19,1.306601747,103.937491012
Bedok,0.028500000,19,1.306506129,103.937326450
Bedok,0.028600000,19,1.306411333,103.937170437
Bedok,0.028700000,19,1.306332301,103.937021320
Bedok,0.028800000,19,1.306282003,103.936939013
Bedok,0.028900000,19,1.306240153,103.936871624
Bedok,0.029000000,19,1.306219008,103.936814777
Bedok,0.029100000,19,1.306210739,103.936782332
Bedok,0.029200000,19,1.306209195,103.936755798
Bedok,0.029300000,19,1.306241878,103.936744881
Bedok,0.029400000,19,1.306404061,103.936768506
Bedok,0.029500000,19,1.306440589,103.936735154
Bedok,0.029600000,19,1.306467993,103.936664402
Bedok,0.029700000,19,1.306466770,103.936561004
Bedok,0.029800000,19,1.306456934,103.936459318
Bedok,0.029900000,19,1.306426297,103.936356529
Bedok,0.030000000,19,1.306377222,103.936242770
Bedok,0.030100000,19,1.306346076,103.936175843
Bedok,0.030200000,19,1.306345342,103.936174263
Bedok,0.030300000,19,1.306309568,103.936097393
Bedok,0.030400000,19,1.306203114,103.935897915
Bedok,0.030500000,19,1.306202837,103.935897396
Bedok,0.030600000,19,1.306171261,103.935838228
Bedok,0.030700000,19,1.306168484,103.935833025
Bedok,0.030800000,19,1.306096274,103.935713443
Bedok,0.030900000,19,1.306095415,103.935712022
